period,RBRTE,RWTC,T10Y2Y,VIXCLS,DTWEXBGS,WCESTUS1,RNGWHHD,days_since_opec,RBRTE_log_return,RWTC_log_return,RNGWHHD_log_return,WCESTUS1_w_change,RBRTE1_w_lag,RBRTE4_w_lag,RBRTE12_w_lag,RWTC1_w_lag,RWTC4_w_lag,RWTC12_w_lag,RBRTE_4_rol_vol,RBRTE_12_rol_vol,RWTC_4_rol_vol,RWTC_12_rol_vol,RNGWHHD_4_rol_vol,RNGWHHD_12_rol_vol,RBRTE_RWTC_diff,RBRTE_log_return_rol_z_score,RWTC_log_return_rol_z_score,RNGWHHD_log_return_rol_z_score
2025-03-07,71.93,67.52,0.33,23.37,125.9814,435223,4.27,87.0,-0.03174435380354409,-0.03507089142807388,0.09320466961017813,1448.0,74.25,75.4,74.03,69.93,72.05,69.97,1.954140902460078,3.0295794287582067,2.201105782708299,3.0837089042351877,0.931642814244481,0.9170588692646336,4.410000000000011,-0.9907452820437507,-1.0697826165203148,0.45844547103369654
2025-03-14,71.54,66.95,0.29,21.77,125.6942,436968,4.15,94.0,-0.005436690048393227,-0.008477778150520057,-0.028505492997926058,1745.0,71.93,76.01,73.79,67.52,72.17,70.39,2.126662095084157,3.2527958836375612,2.366805160268155,3.4470013318559896,0.9122271281503175,0.8665024611341114,4.590000000000003,-0.12600530545775643,-0.22137269264443432,-0.19572549841058498
2025-03-21,72.21,67.96,0.31,19.28,126.2679,433627,4.14,101.0,0.009321806632218361,0.014973224666549526,-0.002412546405384101,-3341.0,71.54,76.09,73.13,66.95,72.1,70.51,1.2099414586394763,3.3363374720306904,1.294475440737298,3.641823032493315,0.15966109941599593,0.7922976751578676,4.25,0.34281363762727235,0.506101624380206,-0.0504193461172666
2025-03-28,74.35,69.81,0.38,21.65,126.4187,439792,3.92,108.0,0.029205132443073746,0.026857969178578935,-0.054604134034851745,6165.0,72.21,74.25,75.42,67.96,69.93,73.15,1.2586864846608745,3.3651619799823265,1.237766806257147,3.6823126585272927,0.14583095236171342,0.7663624231630352,4.539999999999992,0.9941453949752787,0.8603432554024883,-0.303921519066297
2025-04-04,74.64,69.09,0.33,45.31,125.8129,442345,4.07,115.0,0.00389288363292428,-0.010367263481606506,0.037551345652132626,2553.0,74.35,71.93,78.14,69.81,67.52,75.14,1.5417414396285185,3.298070602181394,1.2582097069534954,3.6010718101444508,0.10614455552088471,0.7630615170402935,5.549999999999997,0.1666592971693468,-0.29676173320535565,0.21540754751742405
2025-04-11,66.1,61.24,0.52,37.56,124.0163,442860,3.67,122.0,-0.12150780968144789,-0.12060943171122052,-0.10345133738802476,515.0,74.64,71.54,82.79,69.09,66.95,79.28,3.9675223166776,3.4777695525450856,3.9311109540864764,3.741049520542393,0.20800641015778945,0.6618082437648454,4.859999999999992,-3.5252627877751945,-3.375281031392373,-0.7449030487069633
2025-04-18,67.76,62.92,0.53,29.65,122.9865,443104,3.26,129.0,0.02480330348615859,0.02706350740059404,-0.11846446668786273,244.0,66.1,72.21,79.92,61.24,67.96,75.73,4.421503326547244,3.4149540792871655,4.320003858023589,3.7294880426950145,0.3541186241926172,0.7006030951756175,4.840000000000003,0.8300943856175714,0.8599517749742872,-0.8387081006069039
2025-04-25,67.92,63.62,0.55,24.84,122.8858,440408,3.0,136.0,0.002358491659292883,0.011063808130920947,-0.08311490671050657,-2696.0,67.76,74.35,77.37,62.92,69.81,73.31,3.780630458887602,3.4397066471118705,3.3983954547215416,3.7023244132038413,0.4695387807910516,0.7329578928746395,4.300000000000004,0.15615686625839528,0.3917473459000397,-0.6091273609635584
2025-05-02,63.5,60.99,0.5,22.68,122.4962,438376,3.09,143.0,-0.06729063610444594,-0.04221797001263307,0.02955880224154443,-2032.0,67.92,74.64,75.4,63.62,69.09,72.05,2.0521858265442856,4.127144805119894,1.2806606368089952,3.9559334032448383,0.2969287232093858,0.7509322488908048,2.509999999999998,-1.8330317858084437,-1.098710655015133,0.13047643341776113
2025-05-09,62.29,60.39,0.49,21.9,122.5191,441830,3.19,150.0,-0.019239006632591777,-0.00988638798855519,0.03184982588709917,3454.0,63.5,66.1,76.01,60.99,61.24,72.17,2.8981531475526716,4.5952218266768865,1.5363810291304774,4.024150578542902,0.1138712723506699,0.7812514242411005,1.8999999999999986,-0.41742868208945916,-0.16315167068869119,0.14067950012859023
2025-05-16,65.54,63.94,0.45,17.24,123.0737,443158,3.2,157.0,0.05085974400461443,0.0571216153118856,0.003129893008927787,1328.0,62.29,67.76,76.09,60.39,62.92,72.1,2.467892150534453,4.372865626552332,1.80548239168152,3.571651854492027,0.0941629792793379,0.4751929432696748,1.6000000000000085,1.5684959982231372,1.70113829777478,-0.055405489854008595
2025-05-23,65.86,63.26,0.51,22.29,121.3837,440363,3.05,164.0,0.004870633677549687,-0.010691925754192644,-0.048009219186360724,-2795.0,65.54,67.92,74.25,63.94,63.62,69.93,1.6981632234082635,4.182298918349629,1.7203972409510613,3.3054476385065463,0.0741057802520194,0.49858815821789787,2.6000000000000014,0.25900521616471955,-0.19811757647892,-0.4028799087994735
